date,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
2010-02-01 12:00:00,72.0,-10,0,1027,SE,6.71,0,0
2010-02-01 13:00:00,56.0,-12,0,1026,SE,10.73,0,0
2010-02-01 14:00:00,54.0,-14,1,1026,SE,14.75,0,0
2010-02-01 15:00:00,40.0,-14,0,1025,SE,16.54,0,0
2010-02-01 16:00:00,49.0,-12,0,1026,SE,19.67,0,0
2010-02-01 17:00:00,63.0,-10,-1,1025,SE,21.46,0,0
2010-02-01 18:00:00,66.0,-9,-2,1026,SE,23.25,0,0
2010-02-01 19:00:00,64.0,-10,-2,1026,SE,26.38,0,0
2010-02-01 20:00:00,63.0,-10,-4,1027,SE,30.4,0,0
2010-02-01 21:00:00,65.0,-10,-5,1027,SE,34.42,0,0
2010-02-01 22:00:00,64.0,-10,-5,1027,SE,39.34,0,0
2010-02-01 23:00:00,64.0,-11,-7,1027,SE,41.13,0,0
2010-02-02 00:00:00,62.0,-10,-7,1028,SE,42.92,0,0
2010-02-02 01:00:00,56.0,-11,-8,1028,cv,0.89,0,0
2010-02-02 02:00:00,87.0,-11,-9,1028,cv,1.34,0,0
2010-02-02 03:00:00,72.0,-11,-10,1028,NE,1.79,0,0
2010-02-02 04:00:00,104.0,-12,-10,1028,cv,0.89,0,0
2010-02-02 05:00:00,97.0,-13,-11,1028,NE,0.89,0,0
2010-02-02 06:00:00,96.0,-11,-9,1028,cv,0.89,0,0
2010-02-02 07:00:00,86.0,-11,-8,1028,SE,0.89,0,0
2010-02-02 08:00:00,85.0,-10,-7,1029,NW,1.79,0,0
2010-02-02 09:00:00,92.0,-14,-6,1029,NE,4.92,0,0
2010-02-02 10:00:00,55.0,-18,-5,1029,NE,10.73,0,0
2010-02-02 11:00:00,36.0,-20,-3,1029,NE,14.75,0,0
2010-02-02 12:00:00,27.0,-20,-2,1028,NE,16.54,0,0
2010-02-02 13:00:00,25.0,-20,-1,1028,NE,18.33,0,0
2010-02-02 14:00:00,28.0,-20,0,1027,cv,1.79,0,0
2010-02-02 15:00:00,32.0,-22,0,1027,cv,2.68,0,0
2010-02-02 16:00:00,35.0,-22,1,1027,cv,3.57,0,0
2010-02-02 17:00:00,43.0,-19,-2,1027,NE,1.79,0,0
2010-02-02 18:00:00,70.0,-20,-4,1028,NW,3.13,0,0
2010-02-02 19:00:00,83.0,-21,-3,1029,NW,4.02,0,0
2010-02-02 20:00:00,66.0,-19,-6,1029,cv,0.89,0,0
2010-02-02 21:00:00,70.0,-16,-7,1029,NE,0.89,0,0
2010-02-02 22:00:00,80.0,-21,-5,1030,NW,1.79,0,0
2010-02-02 23:00:00,88.0,-19,-8,1030,NW,4.92,0,0
2010-02-03 00:00:00,69.0,-20,-8,1030,NW,8.05,0,0
2010-02-03 01:00:00,71.0,-21,-8,1030,cv,0.89,0,0
2010-02-03 02:00:00,62.0,-18,-10,1030,NE,0.89,0,0
2010-02-03 03:00:00,73.0,-17,-10,1030,cv,0.89,0,0
2010-02-03 04:00:00,107.0,-17,-12,1030,SE,0.89,0,0
2010-02-03 05:00:00,94.0,-17,-13,1030,NW,1.79,0,0
2010-02-03 06:00:00,121.0,-17,-13,1030,NW,4.92,0,0
2010-02-03 07:00:00,132.0,-19,-11,1030,cv,0.89,0,0
2010-02-03 08:00:00,161.0,-18,-11,1030,cv,1.34,0,0
2010-02-03 09:00:00,120.0,-18,-8,1030,NW,1.79,0,0
2010-02-03 10:00:00,72.0,-19,-4,1030,NE,3.13,0,0
2010-02-03 11:00:00,58.0,-20,-2,1030,NW,4.92,0,0
2010-02-03 12:00:00,34.0,-22,0,1029,NW,12.07,0,0
2010-02-03 13:00:00,14.0,-23,1,1027,NW,19.22,0,0
2010-02-03 14:00:00,17.0,-24,1,1026,NW,28.16,0,0
2010-02-03 15:00:00,15.0,-25,2,1026,NW,37.1,0,0
2010-02-03 16:00:00,23.0,-22,2,1026,NW,46.93,0,0
2010-02-03 17:00:00,34.0,-21,1,1026,NW,54.08,0,0
2010-02-03 18:00:00,96.0,-22,1,1026,NW,59.0,0,0
2010-02-03 19:00:00,87.0,-17,0,1027,NW,63.02,0,0
2010-02-03 20:00:00,87.0,-20,-4,1027,cv,0.89,0,0
2010-02-03 21:00:00,95.0,-20,-5,1028,NW,1.79,0,0
2010-02-03 22:00:00,105.0,-21,-6,1028,NW,4.92,0,0
2010-02-03 23:00:00,114.0,-21,-7,1028,cv,0.45,0,0
2010-02-04 00:00:00,103.0,-21,-7,1028,NW,1.79,0,0
2010-02-04 01:00:00,99.0,-21,-8,1028,NW,4.92,0,0
2010-02-04 02:00:00,102.0,-21,-9,1028,cv,0.89,0,0
2010-02-04 03:00:00,104.0,-19,-10,1028,cv,1.34,0,0
2010-02-04 04:00:00,78.0,-19,-10,1028,NW,1.79,0,0
2010-02-04 05:00:00,33.0,-19,-12,1028,cv,0.89,0,0
2010-02-04 06:00:00,29.0,-18,-12,1028,SE,0.89,0,0
2010-02-04 07:00:00,27.0,-20,-15,1028,NW,4.02,0,0
2010-02-04 08:00:00,27.0,-17,-10,1028,NW,8.04,0,0
2010-02-04 09:00:00,26.0,-19,-5,1028,NW,12.06,0,0
2010-02-04 10:00:00,33.0,-20,-3,1028,NW,15.19,0,0
2010-02-04 11:00:00,29.0,-20,-2,1028,NE,4.02,0,0
2010-02-04 12:00:00,31.0,-22,0,1027,NW,3.13,0,0
2010-02-04 13:00:00,28.0,-22,1,1025,NW,7.15,0,0
2010-02-04 14:00:00,28.0,-22,1,1025,NE,1.79,0,0
2010-02-04 15:00:00,61.0,-23,1,1024,NE,4.92,0,0
2010-02-04 16:00:00,64.0,-23,1,1024,NE,6.71,0,0
2010-02-04 17:00:00,80.0,-22,0,1024,NE,8.5,0,0
2010-02-04 18:00:00,91.0,-20,-4,1025,NE,11.63,0,0
2010-02-04 19:00:00,79.0,-22,-3,1026,NE,14.76,0,0
2010-02-04 20:00:00,48.0,-22,-3,1026,NE,15.65,0,0
2010-02-04 21:00:00,59.0,-20,-5,1027,NW,1.79,0,0
2010-02-04 22:00:00,82.0,-21,-3,1027,cv,0.89,0,0
2010-02-04 23:00:00,63.0,-19,-4,1027,NE,1.79,0,0
2010-02-05 00:00:00,48.0,-19,-4,1027,NE,4.92,0,0
2010-02-05 01:00:00,54.0,-19,-4,1027,NE,8.05,0,0
2010-02-05 02:00:00,42.0,-19,-4,1028,cv,0.89,0,0
2010-02-05 03:00:00,47.0,-19,-5,1028,NE,1.79,0,0
2010-02-05 04:00:00,87.0,-15,-5,1028,SE,1.79,0,0
2010-02-05 05:00:00,105.0,-13,-6,1028,NE,0.89,0,0
2010-02-05 06:00:00,90.0,-13,-7,1029,cv,0.89,0,0
2010-02-05 07:00:00,101.0,-12,-7,1030,cv,1.78,0,0
2010-02-05 08:00:00,126.0,-19,-6,1030,NE,3.13,0,0
2010-02-05 09:00:00,114.0,-18,-5,1031,NE,4.92,0,0
2010-02-05 10:00:00,103.0,-14,-4,1031,cv,1.79,0,0
2010-02-05 11:00:00,114.0,-13,-3,1031,SE,1.79,0,0
2010-02-05 12:00:00,100.0,-14,-2,1031,SE,3.58,0,0
2010-02-05 13:00:00,72.0,-13,-1,1030,SE,6.71,0,0
2010-02-05 14:00:00,68.0,-14,-1,1029,cv,1.79,0,0
2010-02-05 15:00:00,72.0,-13,-1,1029,SE,1.79,0,0
2010-02-05 16:00:00,71.0,-12,-1,1029,SE,3.58,0,0
2010-02-05 17:00:00,80.0,-12,-2,1030,SE,5.37,0,0
2010-02-05 18:00:00,70.0,-12,-4,1030,SE,6.26,0,0
2010-02-05 19:00:00,63.0,-13,-4,1031,SE,8.05,0,0
2010-02-05 20:00:00,67.0,-13,-5,1031,SE,8.94,0,0
2010-02-05 21:00:00,62.0,-12,-5,1032,SE,9.83,0,0
2010-02-05 22:00:00,69.0,-12,-6,1033,SE,11.62,0,0
2010-02-05 23:00:00,58.0,-11,-6,1033,SE,13.41,0,0
2010-02-06 00:00:00,51.0,-11,-7,1033,SE,15.2,0,0
2010-02-06 01:00:00,51.0,-11,-8,1033,SE,16.99,0,0
2010-02-06 02:00:00,54.0,-11,-8,1033,SE,18.78,0,0
2010-02-06 03:00:00,45.0,-11,-8,1033,SE,20.57,0,0
2010-02-06 04:00:00,47.0,-11,-7,1032,SE,23.7,0,0
2010-02-06 05:00:00,85.0,-11,-7,1032,SE,25.49,0,0
2010-02-06 06:00:00,78.0,-12,-7,1032,SE,27.28,0,0
2010-02-06 07:00:00,68.0,-12,-7,1032,SE,29.07,0,0
2010-02-06 08:00:00,64.0,-13,-7,1033,cv,0.89,0,0
2010-02-06 09:00:00,65.0,-12,-6,1033,SE,1.79,1,0
2010-02-06 10:00:00,80.0,-11,-5,1032,SE,4.92,0,0
2010-02-06 11:00:00,74.0,-11,-4,1032,SE,8.05,0,0
2010-02-06 12:00:00,93.0,-11,-3,1031,SE,11.18,0,0
2010-02-06 13:00:00,77.0,-11,-3,1030,SE,15.2,0,0
2010-02-06 14:00:00,67.0,-12,-2,1029,SE,19.22,0,0
2010-02-06 15:00:00,84.0,-12,-2,1029,SE,22.35,0,0
2010-02-06 16:00:00,77.0,-12,-2,1028,SE,25.48,0,0
2010-02-06 17:00:00,83.0,-12,-2,1027,SE,29.5,0,0
2010-02-06 18:00:00,82.0,-10,-3,1028,SE,33.52,0,0
2010-02-06 19:00:00,100.0,-9,-3,1029,SE,35.31,1,0
2010-02-06 20:00:00,189.0,-7,-4,1029,SE,37.1,2,0
2010-02-06 21:00:00,99.0,-6,-5,1028,SE,38.89,3,0
2010-02-06 22:00:00,71.0,-6,-5,1028,SE,42.02,4,0
2010-02-06 23:00:00,43.0,-6,-5,1027,SE,45.15,5,0
2010-02-07 00:00:00,64.0,-6,-5,1027,SE,46.94,6,0
2010-02-07 01:00:00,68.0,-7,-5,1026,SE,48.73,7,0
2010-02-07 02:00:00,69.0,-7,-5,1025,cv,0.89,8,0
2010-02-07 03:00:00,65.0,-7,-5,1025,cv,1.78,9,0
2010-02-07 04:00:00,71.0,-7,-6,1024,NW,0.89,10,0
2010-02-07 05:00:00,77.0,-7,-6,1024,cv,0.89,0,0
2010-02-07 06:00:00,81.0,-7,-6,1024,NW,0.89,0,0
2010-02-07 07:00:00,88.0,-7,-6,1023,NW,1.78,0,0
2010-02-07 08:00:00,90.0,-6,-5,1024,NE,1.79,0,0
2010-02-07 09:00:00,92.0,-6,-5,1024,NW,1.79,1,0
2010-02-07 10:00:00,88.0,-6,-4,1023,NW,3.58,0,0
2010-02-07 11:00:00,80.0,-6,-4,1023,cv,0.89,0,0
2010-02-07 12:00:00,100.0,-6,-3,1023,cv,1.78,0,0
2010-02-07 13:00:00,105.0,-7,-3,1022,cv,2.67,0,0
2010-02-07 14:00:00,118.0,-7,-3,1021,cv,3.56,0,0
2010-02-07 15:00:00,125.0,-6,-2,1020,SE,1.79,0,0
2010-02-07 16:00:00,141.0,-6,-2,1020,SE,3.58,0,0
2010-02-07 17:00:00,152.0,-6,-3,1020,SE,5.37,0,0
2010-02-07 18:00:00,164.0,-7,-4,1020,cv,0.89,0,0
2010-02-07 19:00:00,147.0,-7,-5,1021,SE,0.89,0,0
2010-02-07 20:00:00,162.0,-7,-5,1021,SE,1.78,0,0
2010-02-07 21:00:00,157.0,-6,-4,1022,SE,2.67,0,0
2010-02-07 22:00:00,156.0,-5,-3,1022,cv,0.89,0,0
2010-02-07 23:00:00,160.0,-7,-5,1020,NE,1.79,0,0
2010-02-08 00:00:00,178.0,-6,-4,1021,cv,0.89,0,0
2010-02-08 01:00:00,187.0,-6,-5,1020,cv,1.34,0,0
2010-02-08 02:00:00,181.0,-7,-6,1020,SE,0.89,0,0
2010-02-08 03:00:00,185.0,-8,-6,1020,NE,0.89,0,0
2010-02-08 04:00:00,197.0,-6,-5,1019,cv,0.89,0,0
2010-02-08 05:00:00,180.0,-6,-4,1019,NE,1.79,0,0
2010-02-08 06:00:00,172.0,-6,-4,1019,NW,1.79,0,0
2010-02-08 07:00:00,166.0,-6,-4,1020,NW,4.92,0,0
2010-02-08 08:00:00,136.0,-6,-4,1019,NW,8.05,0,0
2010-02-08 09:00:00,133.0,-5,-3,1020,NW,12.07,0,0
2010-02-08 10:00:00,140.0,-5,-2,1020,NW,15.2,0,0
2010-02-08 11:00:00,159.0,-5,-1,1019,cv,0.89,0,0
